 Flow Duration,Total Length of Fwd Packets, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Average Packet Size,Active Mean, Active Std,Idle Mean, Idle Std, Label
154,72,25974.02597,51.33333333,82.85127237,61,0,0,0,0,BENIGN
49,12,40816.32653,49,0,9,0,0,0,0,BENIGN
1999827,1517,6.500562299,166652.25,564293.0884,200.0769231,0,0,0,0,BENIGN
50171,66,79.72733252,16723.66667,28920.34976,59.75,0,0,0,0,BENIGN
74357,132,107.5890636,10622.42857,18431.24946,71.125,0,0,0,0,BENIGN
3,1983,666666.6667,3,0,1983,0,0,0,0,BENIGN
2238,408,3127.792672,373,752.8367685,96.85714286,0,0,0,0,BENIGN
108,104,37037.03704,36,57.15767665,83.5,0,0,0,0,BENIGN
47717,64,83.8275667,15905.66667,27544.22664,48,0,0,0,0,BENIGN
69,0,57971.01449,23,36.37306696,516.25,0,0,0,0,BENIGN
5522854,651,8.510092789,120062.0435,699039.0795,568.8723404,0,0,0,0,BENIGN
129514,462,146.702287,7195.222222,11330.29899,230.6315789,0,0,0,0,BENIGN
50133793,117,0.079786502,16700000,28900000,102.75,60282,0,50000000,0,BENIGN
46178036,2780,2.706914603,372403.5161,1843644.801,917.256,58607.25,87178.51884,10000000,4676.564765,BENIGN
26503,84,150.9263102,8834.333333,15257.36348,109,0,0,0,0,BENIGN
5,6,400000,5,0,9,0,0,0,0,BENIGN
30872,78,129.5672454,10290.66667,17813.56546,76.75,0,0,0,0,BENIGN
208,144,19230.76923,69.33333333,113.1606528,154,0,0,0,0,BENIGN
3,12,666666.6667,3,0,9,0,0,0,0,BENIGN
171,76,23391.81287,57,92.66606714,63.5,0,0,0,0,BENIGN
55265177,95,0.253324078,4251167.462,4919934.247,9.785714286,37669,148.7696206,9173193.167,2025695.292,BENIGN
1,12,2000000,1,0,9,0,0,0,0,BENIGN
5474782,391,2.922490795,364985.4667,1316434.747,272.8125,354649,0,5120076,0,BENIGN
71360,64,56.05381166,23786.66667,41196.25112,54,0,0,0,0,BENIGN
303,280,9900.990099,151.5,139.3000359,186.6666667,0,0,0,0,BENIGN
117364231,16330,0.434544661,2347284.62,4119779.108,421.5294118,90035.18182,201704.047,9955852.636,51486.89865,BENIGN
5223481,403,1.531545726,746211.5714,1789766.538,120,0,0,0,0,BENIGN
57139992,110,0.07000351,19000000,32900000,97.5,49735,0,57100000,0,BENIGN
3,12,666666.6667,3,0,9,0,0,0,0,BENIGN
60507268,3022,0.347065744,3025363.4,4698972.004,165.4761905,59673.16667,21494.86716,10000000,12665.6988,BENIGN
77305,168,77.6146433,15461,23582.04816,91.66666667,0,0,0,0,BENIGN
48447,70,82.56445188,16149,27925.86384,59.75,0,0,0,0,BENIGN
395,66,10126.58228,131.6666667,186.3044104,76.25,0,0,0,0,BENIGN
29030,419,310.024113,3628.75,6650.765837,83.88888889,0,0,0,0,BENIGN
142,80,28169.01408,47.33333333,80.25168742,58,0,0,0,0,BENIGN
61341288,1107,0.440160304,2359280.308,4265847.488,196.4074074,94503.66667,152833.6773,9991515.167,18145.76893,BENIGN
3,0,1000000,1.5,2.121320344,0,0,0,0,0,BENIGN
46550,66,85.92910849,15516.66667,26868.72683,137.25,0,0,0,0,BENIGN
155,82,25806.45161,51.66666667,50.59973649,59.25,0,0,0,0,BENIGN
200,60,20000,66.66666667,30.59956427,69.5,0,0,0,0,BENIGN
84,6,23809.52381,84,0,9,0,0,0,0,BENIGN
157,84,25477.70701,52.33333333,84.58329228,60.5,0,0,0,0,BENIGN
171,64,23391.81287,57,59.01694672,48,0,0,0,0,BENIGN
269,66,14869.88848,89.66666667,72.16878365,149.75,0,0,0,0,BENIGN
60808,82,65.78081831,20269.33333,35104.05108,90.75,0,0,0,0,BENIGN
1,124,2000000,1,0,93,0,0,0,0,BENIGN
182505,74,21.91720775,60835,105363.2487,93.25,0,0,0,0,BENIGN
177,66,22598.87006,59,96.99484522,49.25,0,0,0,0,BENIGN
47853,39,41.79466282,47853,0,95,0,0,0,0,BENIGN
96,6,20833.33333,96,0,9,0,0,0,0,BENIGN
42419,12,47.14868337,42419,0,9,0,0,0,0,BENIGN
119,6,16806.72269,119,0,9,0,0,0,0,BENIGN
191,92,20942.40838,63.66666667,68.85007867,73.5,0,0,0,0,BENIGN
209,102,19138.75598,69.66666667,36.66515148,71.75,0,0,0,0,BENIGN
149,88,26845.63758,49.66666667,81.69659316,83,0,0,0,0,BENIGN
3,12,666666.6667,3,0,9,0,0,0,0,BENIGN
36176,48,55.285272,36176,0,72,0,0,0,0,BENIGN
115286549,506,0.260221164,3975398.241,4877136.972,100.0666667,26115.90909,8198.501637,9996021,5351.428407,BENIGN
128,0,15625,128,0,0,0,0,0,0,BENIGN
3,12,666666.6667,3,0,9,0,0,0,0,BENIGN
10300,0,194.1747573,10300,0,0,0,0,0,0,BENIGN
30966,76,129.1739327,10322,17872.16626,73.5,0,0,0,0,BENIGN
568,60,7042.253521,189.3333333,326.2029021,108.5,0,0,0,0,BENIGN
48488,66,82.49463785,16162.66667,27978.97184,84.75,0,0,0,0,BENIGN
20,650,650000,1.666666667,1.435481125,53.84615385,0,0,0,0,BENIGN
51413,90,77.80133429,17137.66667,29636.55294,74.75,0,0,0,0,BENIGN
95364,74,41.94454931,31788,55013.40215,103.75,0,0,0,0,BENIGN
50,0,40000,50,0,0,0,0,0,0,BENIGN
127830,337,70.40600798,15978.75,24599.27506,683.7777778,0,0,0,0,BENIGN
6339746,12,0.78867513,1584936.5,2373352.597,2.4,0,0,0,0,BENIGN
30929,54,64.66423098,30929,0,109,0,0,0,0,BENIGN
61196519,775,0.490223962,2110224.793,4100473.119,216.3666667,120646.6667,169875.6149,9997424,7238.759479,BENIGN
60506,61,33.0545731,60506,0,114.5,0,0,0,0,BENIGN
185,80,21621.62162,61.66666667,100.7488627,114,0,0,0,0,BENIGN
11051844,5249,2.352548588,442073.76,1996031.374,419.5384615,495973,0,10000000,0,BENIGN
285779,1168,76.98256345,13608.52381,28824.39993,269.3181818,0,0,0,0,BENIGN
4382825,135,1.368980053,876565,1815145.944,37.83333333,0,0,0,0,BENIGN
23516,58,85.04847763,23516,0,129.5,0,0,0,0,BENIGN
15071202,376,0.663517084,1674578,3509637.108,57.8,116098,0,9956567,0,BENIGN
10212354,612,0.881285549,1276544.25,3445002.199,135.4444444,408013,0,9800626,0,BENIGN
25765508,24,0.27168104,4294251.333,4923624.13,4.285714286,36317.5,24.74873734,9991551.5,10294.76763,BENIGN
146,0,13698.63014,146,0,0,0,0,0,0,BENIGN
66426265,1365,0.361302867,2888098.478,4162201.551,156.625,1597420.5,3854999.855,9473623.667,1164074.223,BENIGN
4532934,1118,11.91281408,85527.0566,542769.2509,1056.981481,0,0,0,0,BENIGN
30772,47,64.99415053,30772,0,134.5,0,0,0,0,BENIGN
94989,49,21.05506953,94989,0,128,0,0,0,0,BENIGN
51,0,39215.68627,51,0,0,0,0,0,0,BENIGN
83,0,24096.38554,83,0,0,0,0,0,0,BENIGN
5288510,12,0.756356705,1762836.667,3033502.246,3,0,0,0,0,BENIGN
24141,60,165.693219,8047,13932.6167,88.5,0,0,0,0,BENIGN
30940,78,129.2824822,10313.33333,17858.02118,56.75,0,0,0,0,BENIGN
434499,376,27.61801523,39499.90909,86930.75069,323.6666667,0,0,0,0,BENIGN
15428,12,129.6344309,15428,0,9,0,0,0,0,BENIGN
3,31,666666.6667,3,0,31,0,0,0,0,BENIGN
30918,98,129.3744744,10306,17805.49716,94.25,0,0,0,0,BENIGN
5131925,123,1.169151926,1026385,2274236.908,35.83333333,36585,0,5094567,0,BENIGN
137,50,29197.08029,45.66666667,73.90083446,39.25,0,0,0,0,BENIGN
23,6,86956.52174,23,0,9,0,0,0,0,BENIGN
6752272,37,0.592393197,2250757.333,3898377.559,9.25,3,0,6752216,0,BENIGN
99467,49,20.10717122,99467,0,164,0,0,0,0,BENIGN
67016132,96,0.059687121,22300000,38700000,60,16137,0,67000000,0,BENIGN
300,92,13333.33333,100,161.130382,98,0,0,0,0,BENIGN
90,31,44444.44444,30,48.50773134,9.25,0,0,0,0,BENIGN
3011,11595,2989.040186,376.375,729.5773605,1321.555556,0,0,0,0,BENIGN
5992978,0,0.667447803,1997659.333,3432166.73,0,0,0,0,0,BENIGN
71708,72,55.78178167,23902.66667,41394.57093,87.5,0,0,0,0,BENIGN
50359,166,79.42969479,16786.33333,29032.35647,132.25,0,0,0,0,BENIGN
117,43,34188.03419,39,34.69870315,13.75,0,0,0,0,BENIGN
1529,12,1308.044474,1529,0,9,0,0,0,0,BENIGN
45,6,44444.44444,45,0,9,0,0,0,0,BENIGN
23677,138,168.9403218,7892.333333,13663.86015,125.25,0,0,0,0,BENIGN
327,70,12232.4159,109,103.9278596,67.75,0,0,0,0,BENIGN
148,46,27027.02703,49.33333333,83.71578903,28.75,0,0,0,0,BENIGN
61084745,1509,0.507491682,2036158.167,4052050.055,235.9677419,165894.5,281960.5367,10000000,8988.4474,BENIGN
139,82,28776.97842,46.33333333,74.19119445,59.25,0,0,0,0,BENIGN
1159831,70,3.448778313,386610.3333,669622.6779,76.25,0,0,0,0,BENIGN
47341,437,147.8633742,7890.166667,11925.60518,185,0,0,0,0,BENIGN
33077,12,60.46497566,33077,0,9,0,0,0,0,BENIGN
2,2071,1000000,2,0,2068,0,0,0,0,BENIGN
165,88,24242.42424,55,54.83611948,63,0,0,0,0,BENIGN
63494252,169,0.141745114,7936781.5,20700000,34.11111111,36915,0,59000000,0,BENIGN
255,60,15686.27451,85,144.6271067,88.5,0,0,0,0,BENIGN
618,50,3236.245955,618,0,105.5,0,0,0,0,BENIGN
262,84,15267.17557,87.33333333,68.99516891,72,0,0,0,0,BENIGN
271,70,14760.1476,90.33333333,154.7298721,92.25,0,0,0,0,BENIGN
117703588,1176,0.628697912,1612377.918,9622443.369,652.8918919,283119,286990.6009,58600000,268420.5626,BENIGN
116620264,1054,0.848909071,1190002.694,3169410.224,664.7575758,267074.2727,351524.8344,10000000,3333.490287,BENIGN
10684895,6081,25.45649723,39427.65683,386923.1883,930.6617647,0,0,0,0,BENIGN
1103691,0,3.624202789,367897,593327.2213,0,0,0,0,0,BENIGN
187,70,21390.37433,62.33333333,66.66583333,70.75,0,0,0,0,BENIGN
152710,49,32.74179818,38177.5,53429.73767,12.2,0,0,0,0,BENIGN
47440,440,147.5548061,7906.666667,11970.3568,185.5714286,0,0,0,0,BENIGN
153,78,26143.79085,51,49.12229636,56.75,0,0,0,0,BENIGN
71,6,28169.01408,71,0,9,0,0,0,0,BENIGN
115571125,906,0.337454533,3041345.395,4566242.617,179.5897436,48618.41667,88241.63986,9582308.333,1383865.706,BENIGN
72942,280,41.1285679,36471,51480.2021,186.6666667,0,0,0,0,BENIGN
166,0,18072.28916,83,115.9655121,0,0,0,0,0,BENIGN
267,76,14981.27341,89,151.5552704,103.5,0,0,0,0,BENIGN
218,96,18348.62385,72.66666667,84.73684755,81,0,0,0,0,BENIGN
47701,56,83.85568437,15900.33333,27535.8551,108.5,0,0,0,0,BENIGN
48940,70,81.73273396,16313.33333,28251.19209,107.75,0,0,0,0,BENIGN
113740192,0,0.676981449,1496581.474,3243379.678,0,2510746.222,3633115.143,8914052.2,3277154.946,BENIGN
18,0,111111.1111,18,0,0,0,0,0,0,BENIGN
215853,90,18.53112998,71951,124616.7255,86.75,0,0,0,0,BENIGN
30984,72,129.0988897,10328,17882.55857,85.5,0,0,0,0,BENIGN
55747540,918,0.358760225,2934081.053,4507560.635,125.8,53056.2,65275.43601,9988607.2,25110.60094,BENIGN
63,12,31746.03175,63,0,9,0,0,0,0,BENIGN
419,95,4773.26969,419,0,184.5,0,0,0,0,BENIGN
17297,0,115.6269873,17297,0,0,0,0,0,0,BENIGN
1778910,1380,22.48567943,45613.07692,125382.6766,149.25,0,0,0,0,BENIGN
15179,280,197.6414784,7589.5,10646.9068,186.6666667,0,0,0,0,BENIGN
381887,994,44.51578608,23867.9375,58814.42601,254.9411765,0,0,0,0,BENIGN
88478,0,22.60448925,88478,0,0,0,0,0,0,BENIGN
150,12,13333.33333,150,0,9,0,0,0,0,BENIGN
293,72,13651.87713,97.66666667,162.2354256,63.5,0,0,0,0,BENIGN
665,508,6015.037594,221.6666667,338.7865601,889.5,0,0,0,0,BENIGN
26175781,2516,0.076406507,26200000,0,1887,0,0,0,0,BENIGN
158,88,25316.4557,52.66666667,85.16063253,63,0,0,0,0,BENIGN
61495439,1204,8.195729768,122257.334,2618412.431,942.1051587,2711973,0,58700000,0,BENIGN
98813791,11595,0.111320494,9881379.1,31200000,1087.909091,13807,0,98700000,0,BENIGN
25025,64,159.8401598,8341.666667,14443.86044,109,0,0,0,0,BENIGN
171,46,23391.81287,57,96.13012015,28.75,0,0,0,0,BENIGN
3,31,666666.6667,3,0,31,0,0,0,0,BENIGN
136057,530,124.9476322,8503.5625,13344.51975,277.9411765,0,0,0,0,BENIGN
115405224,968,0.320609403,3205700.667,4631936.905,155.8918919,74213.54545,42105.74185,10000000,3485.620234,BENIGN
203,132,19704.4335,67.66666667,112.0059522,146.5,0,0,0,0,BENIGN
31052,43,64.40808966,31052,0,78.5,0,0,0,0,BENIGN
78623,78,50.87569795,26207.66667,45386.94804,112.75,0,0,0,0,BENIGN
115352134,3102,0.390109818,2621639.409,4253382.95,161.0888889,1431625.2,2171741.284,10100000,247103.2556,BENIGN
41446519,837,0.458422093,2302584.389,9732467.012,216.4210526,146477,0,41300000,0,BENIGN
196832,0,10.16094944,196832,0,0,0,0,0,0,BENIGN
90792,70,44.05674509,30264,52413.58949,76.25,0,0,0,0,BENIGN
71480,74,55.95970901,23826.66667,41263.80109,78.25,0,0,0,0,BENIGN
122260,64,32.71716015,40753.33333,70582.5138,53,0,0,0,0,BENIGN
264,72,15151.51515,88,149.8232292,140.5,0,0,0,0,BENIGN
235210,12,8.503039837,235210,0,9,0,0,0,0,BENIGN
1947,56,1027.221366,1947,0,112.5,0,0,0,0,BENIGN
9603727,17918,16.24369372,61959.52903,258685.603,1266.512821,0,0,0,0,BENIGN
116255,675,180.6373919,5812.75,13361.31566,304.047619,0,0,0,0,BENIGN
5589085,353,2.504882284,429929.6154,1503990.654,273.5,153753,0,5435313,0,BENIGN
385678,565,51.85673023,20298.84211,32176.11768,319.75,0,0,0,0,BENIGN
216,70,18518.51852,72,82.65591328,67.75,0,0,0,0,BENIGN
5024587,12,0.79608533,1674862.333,2880729.054,3,0,0,0,0,BENIGN
271342,45,7.370771941,271342,0,113.5,0,0,0,0,BENIGN
194,100,20618.5567,64.66666667,107.6862727,70.5,0,0,0,0,BENIGN
66799,429,104.7919879,11133.16667,16643.51115,385.1428571,0,0,0,0,BENIGN
84990025,11595,0.152959127,7082502.083,24500000,922.3076923,10967,0,84800000,0,BENIGN
41,6,48780.4878,41,0,9,0,0,0,0,BENIGN
217569,376,55.15491637,19779,22197.47943,323.6666667,0,0,0,0,BENIGN
32891920,2695,0.912078103,1134204.138,3072449.918,301.8666667,987939,1648314.839,9976033.333,274069.0139,BENIGN
50407,86,79.35405797,16802.33333,29099.03093,89.25,0,0,0,0,BENIGN
157,80,25477.70701,52.33333333,85.44783984,58,0,0,0,0,BENIGN
23639,160,253.8178434,4727.8,7779.010715,75,0,0,0,0,BENIGN
168,46,23809.52381,56,12.12435565,28.75,0,0,0,0,BENIGN
117019126,3062,0.37600691,2721375.023,4393623.382,230.6590909,165758.6364,472729.6137,10000000,18466.02261,BENIGN
148,6,13513.51351,148,0,9,0,0,0,0,BENIGN
46036652,472,0.369270989,2877290.75,4492359.184,170.8823529,20347.5,10502.06724,9996681.25,2366.27603,BENIGN
90726,44,22.04439742,90726,0,114,0,0,0,0,BENIGN
372,0,5376.344086,372,0,0,0,0,0,0,BENIGN
175,68,22857.14286,58.33333333,61.15826464,50.5,0,0,0,0,BENIGN
50219,64,79.65112806,16739.66667,28948.92821,75,0,0,0,0,BENIGN
228,0,8771.929825,228,0,0,0,0,0,0,BENIGN
30505,95,65.56302246,30505,0,206.5,0,0,0,0,BENIGN
4,280,500000,4,0,277,0,0,0,0,BENIGN
7870396,7060,5.2093948,196759.9,510582.6894,607.3658537,0,0,0,0,BENIGN
32013,66,124.9492394,10671,18438.5606,106.75,0,0,0,0,BENIGN
3,12,666666.6667,3,0,9,0,0,0,0,BENIGN
21,0,142857.1429,10.5,9.192388155,0,0,0,0,0,BENIGN
203,82,19704.4335,67.66666667,75.74518687,59.25,0,0,0,0,BENIGN
4,1983,500000,4,0,1983,0,0,0,0,BENIGN
62082721,4015,0.515441325,2002668.419,3968333.394,274.25,316276,650726.5515,9964919.5,81090.93001,BENIGN
506,68,3952.56917,506,0,140.5,0,0,0,0,BENIGN
114942,64,34.80016008,38314,66356.59849,48,0,0,0,0,BENIGN
49756,62,40.19615725,49756,0,101,0,0,0,0,BENIGN
81455,546,159.5973237,6787.916667,13545.77593,310.7692308,0,0,0,0,BENIGN
649,408,18489.98459,59,77.03375883,70.66666667,0,0,0,0,BENIGN
4,12,500000,4,0,9,0,0,0,0,BENIGN
48422,292,123.9106191,9684.4,13246.38422,112.5,0,0,0,0,BENIGN
4220949,90,0.947654189,1406983,2335298.209,120.25,0,0,0,0,BENIGN
46522,53,42.99041314,46522,0,98,0,0,0,0,BENIGN
153,86,26143.79085,51,81.40638796,83.25,0,0,0,0,BENIGN
40,12,50000,40,0,9,0,0,0,0,BENIGN
61018773,862,0.475263572,2179241.893,4167617.462,166.3448276,134340,121809.7629,10000000,27232.0643,BENIGN
3,12,666666.6667,3,0,9,0,0,0,0,BENIGN
216134,370,60.14787123,18011.16667,20665.26967,319.8461538,0,0,0,0,BENIGN
100,12,20000,100,0,9,0,0,0,0,BENIGN
35531361,2395,0.64731548,1615061.864,7415223.712,304,719407,0,34800000,0,BENIGN
162,68,24691.35802,54,54.24942396,74.5,0,0,0,0,BENIGN
30231,51,66.1572558,30231,0,84.5,0,0,0,0,BENIGN
180,88,22222.22222,60,97.86214794,80,0,0,0,0,BENIGN
133785,138,29.89871809,44595,77235.60961,127.25,0,0,0,0,BENIGN
52291,54,38.24749957,52291,0,89,0,0,0,0,BENIGN
159,102,25157.2327,53,52.67826876,71.75,0,0,0,0,BENIGN
11,6,181818.1818,11,0,9,0,0,0,0,BENIGN
128770,987,124.2525433,8584.666667,16864.34117,103.5625,0,0,0,0,BENIGN
31295,180,191.7239176,6259,13380.41752,64.83333333,0,0,0,0,BENIGN
31069,58,128.7456951,10356.33333,17932.49936,72.25,0,0,0,0,BENIGN
57492,188,104.3623461,11498.4,22098.57824,81.83333333,0,0,0,0,BENIGN
4130,0,484.2615012,4130,0,0,0,0,0,0,BENIGN
517,46,3868.471954,517,0,162.5,0,0,0,0,BENIGN
3,12,666666.6667,3,0,9,0,0,0,0,BENIGN
152156,442,46.00541549,25359.33333,40734.13754,187.5714286,0,0,0,0,BENIGN
508677,72,7.863536193,169559,293641.5024,53,0,0,0,0,BENIGN
30165531,942,0.497256289,2154680.786,8037560.704,90.46666667,85183,0,30100000,0,BENIGN
85,6,35294.11765,42.5,58.68986284,8,0,0,0,0,BENIGN
385545,565,51.87461905,20291.84211,33173.54331,319.75,0,0,0,0,BENIGN
115741510,1242,0.380157473,2691663.023,4386000.256,198.5,98184.45455,247706.8286,9980686.091,62532.41845,BENIGN
59476,47,33.62700921,59476,0,78.5,0,0,0,0,BENIGN
5321823,12,0.751622142,1773941,3028943.835,3,0,0,0,0,BENIGN
215,68,18604.65116,71.66666667,122.3982571,94.5,0,0,0,0,BENIGN
4,247,500000,4,0,231.5,0,0,0,0,BENIGN
247,66,16194.33198,82.33333333,102.8899088,49.25,0,0,0,0,BENIGN
240,86,16666.66667,80,132.5028302,107.25,0,0,0,0,BENIGN
4120,280,728.1553398,2060,2804.385494,186.6666667,0,0,0,0,BENIGN
8239,12,242.7479063,8239,0,9,0,0,0,0,BENIGN
38294,64,104.455006,12764.66667,22104.72113,80.5,0,0,0,0,BENIGN
171,84,23391.81287,57,93.53074361,72,0,0,0,0,BENIGN
191,74,20942.40838,63.66666667,105.9449543,93.25,0,0,0,0,BENIGN
48480,43,41.25412541,48480,0,94.5,0,0,0,0,BENIGN
205,60,19512.19512,68.33333333,77.52633961,88.5,0,0,0,0,BENIGN
53319,0,93.77520209,13329.75,26623.50963,3.6,0,0,0,0,BENIGN
6294247,322,1.588752396,699360.7778,1927708.507,47.9,458688,0,5835556,0,BENIGN
31525,50,63.44171293,31525,0,83,0,0,0,0,BENIGN
2,12,1000000,2,0,9,0,0,0,0,BENIGN
212,88,18867.92453,70.66666667,81.40229317,71,0,0,0,0,BENIGN
1272,84,3144.654088,424,733.5236874,88.5,0,0,0,0,BENIGN
51,0,39215.68627,51,0,0,0,0,0,0,BENIGN
46442,0,43.06446751,46442,0,0,0,0,0,0,BENIGN
181,66,22099.44751,60.33333333,20.50203242,49.25,0,0,0,0,BENIGN
30400,48,65.78947368,30400,0,72,0,0,0,0,BENIGN
68,43,58823.52941,22.66666667,23.11565126,13.75,0,0,0,0,BENIGN
58,12,34482.75862,58,0,9,0,0,0,0,BENIGN
197,62,20304.56853,65.66666667,107.6769861,102.75,0,0,0,0,BENIGN
216,6,9259.259259,216,0,9,0,0,0,0,BENIGN
1761690,1303,20.43492328,50334,134479.272,64.88888889,0,0,0,0,BENIGN
2,12,1000000,2,0,9,0,0,0,0,BENIGN
95647,39,20.91022196,95647,0,86,0,0,0,0,BENIGN
425,44,7058.823529,212.5,161.9274529,29.33333333,0,0,0,0,BENIGN
5864440,135,1.023115592,1172888,2476418.603,37.83333333,236744,0,5600610,0,BENIGN
48532,62,82.4198467,16177.33333,28016.49918,65.75,0,0,0,0,BENIGN
47799,51,41.84187954,47799,0,84.5,0,0,0,0,BENIGN
159,84,25157.2327,53,88.3402513,82.5,0,0,0,0,BENIGN
18327471,3240,7.038614329,143183.3672,968471.5774,850.5891473,3438902,0,9943516,0,BENIGN
2820640,144,2.836235748,402948.5714,1051635.144,94.5,0,0,0,0,BENIGN
116058277,795,0.499748932,2036110.123,3977736.963,410.2586207,111910.2727,272910.7182,9991885.182,6626.932002,BENIGN
26231,55,190.6141588,6557.75,10582.24643,12.2,0,0,0,0,BENIGN
59652,43,33.52779454,59652,0,92.5,0,0,0,0,BENIGN
4,0,500000,4,0,0,0,0,0,0,BENIGN
115699387,1519,0.37165279,2754747.31,4438314.108,187.1860465,59803.72727,75529.75102,10000000,8025.289768,BENIGN
84283842,2864,0.533910165,1915541.864,9368870.482,147.0888889,1048416,1160492.336,41000000,24000000,BENIGN
9480901,2635,12.55154969,80346.61864,500246.0798,913.1596639,0,0,0,0,BENIGN
50599,0,39.52647286,50599,0,0,0,0,0,0,BENIGN
34,6,58823.52941,34,0,9,0,0,0,0,BENIGN
217,72,18433.17972,72.33333333,85.14888921,61,0,0,0,0,BENIGN
147,72,27210.88435,49,79.67433715,53,0,0,0,0,BENIGN
55862,64,71.60502667,18620.66667,32246.74459,69.5,0,0,0,0,BENIGN
6176600,148,1.295210957,882371.4286,2262074.135,78.25,31765,0,6011076,0,BENIGN
87,6,22988.50575,87,0,9,0,0,0,0,BENIGN
991,52,3027.245207,495.5,566.3925317,34.66666667,0,0,0,0,BENIGN
91363,45,21.89069974,91363,0,101,0,0,0,0,BENIGN
5446038,611,1.652577525,680754.75,1890097.136,86.33333333,87763,0,5358272,0,BENIGN
8565886,0,1.16742156,951765.1111,994501.147,0,0,0,0,0,BENIGN
50693,164,118.3595368,10138.6,14350.25144,57.16666667,0,0,0,0,BENIGN
181,80,22099.44751,60.33333333,62.77207447,58,0,0,0,0,BENIGN
238841,1011,71.17705922,14927.5625,21998.759,375.5294118,0,0,0,0,BENIGN
2208240,0,1.811397312,736080,1185899.278,0,0,0,0,0,BENIGN
166107,427,42.14151119,27684.5,42523.50474,386.5714286,0,0,0,0,BENIGN
5219771,12,0.766317143,1739923.667,2940275.671,3,0,0,0,0,BENIGN
201,90,19900.49751,67,73.66817495,64.25,0,0,0,0,BENIGN
2,6,1000000,2,0,9,0,0,0,0,BENIGN
215,280,13953.48837,107.5,62.93250353,186.6666667,0,0,0,0,BENIGN
8165,12,244.9479486,8165,0,9,0,0,0,0,BENIGN
6081818,315,1.80866971,608181.8,1821925.894,41.81818182,290015,0,5791800,0,BENIGN
31070,64,128.7415513,10356.66667,17931.34466,104,0,0,0,0,BENIGN
165,46,24242.42424,55,94.3980932,28.75,0,0,0,0,BENIGN
15525625,718,1.223783262,862534.7222,2584006.212,259.7368421,147684,173542.3889,7615127,3303242.257,BENIGN
115863182,3517,0.32797304,3131437.351,4609231.793,109.3157895,58297.41667,74584.55081,9596967.667,1426585.121,BENIGN
61791,57,32.36717321,61791,0,125,0,0,0,0,BENIGN
225,84,17777.77778,75,126.4436633,124,0,0,0,0,BENIGN
61746513,761,0.502052642,2058217.1,4041335.124,163.3870968,191369.1667,408080.0194,10000000,574.8629982,BENIGN
5064943,6,0.789742352,1688314.333,2895780.516,54.5,0,0,0,0,BENIGN
53,0,37735.84906,53,0,0,0,0,0,0,BENIGN
194,88,20618.5567,64.66666667,71.16412954,80,0,0,0,0,BENIGN
30782,70,64.97303619,30782,0,137,0,0,0,0,BENIGN
366830,64,10.90423357,122276.6667,211746.0991,87,0,0,0,0,BENIGN
465921,370,27.90172583,38826.75,44722.30974,319.8461538,0,0,0,0,BENIGN
279,43,10752.68817,139.5,129.400541,16.33333333,0,0,0,0,BENIGN
160,88,25000,53.33333333,53.20087719,69,0,0,0,0,BENIGN
548,58,3649.635036,548,0,127.5,0,0,0,0,BENIGN
23388,12,128.2709082,11694,16419.01946,8,0,0,0,0,BENIGN
159,66,25157.2327,53,85.73797292,49.25,0,0,0,0,BENIGN
31109,60,128.5801537,10369.66667,17876.78507,69.5,0,0,0,0,BENIGN
156,60,25641.02564,52,84.87048957,45.5,0,0,0,0,BENIGN
233,92,17167.38197,77.66666667,73.00913185,38.25,0,0,0,0,BENIGN
102453,804,244.0143285,4268.875,7491.393818,303.68,0,0,0,0,BENIGN
84100,140,95.12485137,12014.28571,21420.79405,53.375,0,0,0,0,BENIGN
97366488,142,0.041081897,32500000,56200000,126.25,47756,0,97300000,0,BENIGN
64,0,31250,64,0,0,0,0,0,0,BENIGN
80,6,25000,80,0,9,0,0,0,0,BENIGN
187,168,21390.37433,62.33333333,103.6452282,169,0,0,0,0,BENIGN
53526,152,112.0950566,10705.2,16970.11966,67.33333333,0,0,0,0,BENIGN
56617749,2267,0.653505317,1572715.25,3515190.456,402.7297297,303490.6667,686865.5223,9132800.833,2017606.084,BENIGN
30700,50,65.1465798,30700,0,89,0,0,0,0,BENIGN
812577,11,6.153263014,203144.25,405454.5364,5.8,0,0,0,0,BENIGN
60954,66,65.62325688,20318,35108.66987,86.25,0,0,0,0,BENIGN
131582,62,30.39929474,43860.66667,75923.87328,80.25,0,0,0,0,BENIGN
565,56,3539.823009,565,0,92,0,0,0,0,BENIGN
30575,176,196.2387572,6115,13483.24271,51.33333333,0,0,0,0,BENIGN
61011,62,65.56194785,20337,35219.52112,59.25,0,0,0,0,BENIGN
10524456,773,1.615285389,657778.5,2492463.702,463.4705882,0,0,0,0,BENIGN
16563,65,181.1266075,8281.5,11510.99129,23.66666667,0,0,0,0,BENIGN
208,90,19230.76923,69.33333333,79.18543637,104.25,0,0,0,0,BENIGN
163,80,24539.8773,54.33333333,88.91194146,58,0,0,0,0,BENIGN
85607093,11595,0.140175301,7782463,25800000,992.5,18998,0,85400000,0,BENIGN
486222,100,8.226694802,162074,280675.3701,146,0,0,0,0,BENIGN
14049738,108,0.569405636,2007105.429,2966629.159,30.375,890500.5,1259356.47,6134344,1603849.702,BENIGN
182,80,21978.02198,60.66666667,63.94789546,58,0,0,0,0,BENIGN
